 CBPDCNCL-N09IRH1-RT03;Eth1/21;130;SLAC-UPD-AUIRSMX142-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/21;130;SLAC-UPD-AUIRSMX142-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/22;105,116,954;SLAC-UPM-AUIRSMX142-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/22;105,116,954;SLAC-UPM-AUIRSMX142-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/23;130;SLAC-UPD-AUIRSMX143-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/23;130;SLAC-UPD-AUIRSMX143-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/24;105,116,954;SLAC-UPM-AUIRSMX143-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/24;105,116,954;SLAC-UPM-AUIRSMX143-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/25;130;SLAC-UPD-AUIRSMX150-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/25;130;SLAC-UPD-AUIRSMX150-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/26;105,116,954;SLAC-UPM-AUIRSMX150-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/26;105,116,954;SLAC-UPM-AUIRSMX150-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/27;130;SLAC-UPD-AUIRSMX160-Murex_Pri
 CBPDCNCL-N09IRH1-RT04;Eth1/27;130;SLAC-UPD-AUIRSMX160-Murex_Sec
 CBPDCNCL-N09IRH1-RT03;Eth1/28;105,116,954;SLAC-UPM-AUIRSMX160-Murex_1
 CBPDCNCL-N09IRH1-RT04;Eth1/28;105,116,954;SLAC-UPM-AUIRSMX160-Murex_2
 CBPDCNCL-N09IRH1-RT03;Eth1/29;73;SLAC-UPM-CVA-DB-IB1-Murex
 CBPDCNCL-N09IRH1-RT04;Eth1/29;73;SLAC-UPM-CVA-DB-IB2-Murex
 CBPDCNCL-N09IRH1-RT03;Eth1/30;105;SLAC-UPM-CVA-DR-IB1-Murex
 CBPDCNCL-N09IRH1-RT04;Eth1/30;105;SLAC-UPM-CVA-DR-IB2-Murex
 CBPDCNCL-N09IRH1-RT03;Eth1/31;73;SLAC-UPM-NSAUNSWE11-Murex_CardB-Port1
 CBPDCNCL-N09IRH1-RT04;Eth1/31;73;SLAC-UPM-NSAUNSWE11-Murex_CardA-Port1
 CBPDCNCL-N09IRH1-RT03;Eth1/32;105;SLAC-UPM-NSAUNSWE14-Murex_CardB-Port1
 CBPDCNCL-N09IRH1-RT04;Eth1/32;105;SLAC-UPM-NSAUNSWE14-Murex_CardA-Port1
